Timestamp,Conductivity,Temperature,Pressure,Turbidity,Depth,Salinity,Specific Conductivity,Density Anomaly,Speed of sound
28/09/2023 14:14:37.000,40.60365363,21.00969126,11.07307124,0.080513006,0.932901507,28.40261202,43953.57048,19.48153362,1517.111749
28/09/2023 14:14:38.000,40.60622922,21.02182085,11.16519357,0.073329689,1.024272611,28.39654922,43945.33755,19.47415735,1517.13994
28/09/2023 14:14:39.000,40.59704296,21.03172407,11.28476048,0.03022979,1.1428645,28.38280544,43926.40391,19.46165744,1517.153976
28/09/2023 14:14:40.000,40.59071847,21.03804981,11.35988666,0.064949154,1.217378049,28.37367485,43913.81988,19.45340057,1517.16253
28/09/2023 14:14:41.000,40.5899458,21.04188286,11.47742468,0.073329689,1.333957584,28.3705023,43909.5061,19.45050416,1517.171521
28/09/2023 14:14:42.000,40.58637813,21.04473438,11.56698718,0.018257596,1.422789732,28.36581428,43903.05997,19.44659268,1517.175674
28/09/2023 14:14:43.000,40.58263877,21.0469471,11.68576174,0.139176758,1.540595734,28.36140759,43897.0082,19.44319062,1517.178869
28/09/2023 14:14:44.000,40.58233351,21.04907676,11.76743753,0.147557293,1.621605484,28.35973747,43894.74671,19.44172342,1517.184239
28/09/2023 14:14:45.000,40.5834019,21.04990786,11.95230883,0.158332268,1.804969215,28.35996486,43895.14864,19.44248995,1517.189859
28/09/2023 14:14:46.000,40.58117927,21.05092077,12.00424896,0.161923926,1.856485797,28.3575514,43891.82618,19.44062131,1517.190843
28/09/2023 14:14:47.000,40.57888032,21.05176747,12.0810846,0.067343592,1.932694865,28.35518147,43888.57201,19.4389387,1517.191834
28/09/2023 14:14:48.000,40.57760207,21.05272327,12.13559228,0.073329689,1.986758052,28.35353958,43886.32298,19.43768167,1517.193557
28/09/2023 14:14:49.000,40.58107434,21.0534557,12.21733285,0.11283793,2.067832056,28.35573123,43889.41432,19.43951113,1517.199354
28/09/2023 14:14:50.000,40.58228582,21.05445827,12.26655663,0.090090761,2.116654434,28.35599576,43889.81561,19.43966485,1517.203221
