Time,Conductivity,Temperature,Pressure,Sea pressure,Depth,Salinity,Speed of sound,Specific conductivity,Density anomaly
2023-09-28 12:24:01.563,0.005178226,20.39310157,10.09749774,-0.035003262,-0.034788185,0.011174939,1483.571625,5.677245938,
2023-09-28 12:24:01.625,0.005926015,20.3944564,10.0967727,-0.035728304,-0.035508772,0.011428893,1483.576026,6.496914616,
2023-09-28 12:24:01.688,0.004802024,20.39576398,10.09754982,-0.034951181,-0.034736423,0.011052296,1483.57957,5.264496643,
2023-09-28 12:24:01.750,0.003654609,20.39655168,10.09786642,-0.034634578,-0.034421766,0.010696595,1483.581552,4.00651076,
2023-09-28 12:24:01.813,0.004632734,20.39040769,10.09702262,-0.035478376,-0.035260379,0.01099584,1483.563224,5.079471762,
2023-09-28 12:24:01.875,0.004693891,20.37829345,10.09580589,-0.036695105,-0.036469632,0.011011333,1483.526412,5.147832584,
2023-09-28 12:24:01.938,0.005709634,20.36936173,10.09719023,-0.035310771,-0.035093804,0.011346271,1483.49968,6.262979598,
2023-09-28 12:24:02.000,0.005319355,20.3626881,10.09692903,-0.035571967,-0.035353395,0.011211823,1483.47923,5.835693452,
2023-09-28 12:24:02.063,0.004783214,20.35760555,10.09648933,-0.036011666,-0.035790392,0.011033121,1483.463559,5.248069318,
2023-09-28 12:24:02.125,0.005041835,20.35478603,10.09692414,-0.035576862,-0.03535826,0.011116819,1483.455091,5.532151091,
2023-09-28 12:24:02.188,0.004947894,20.35196655,10.09610864,-0.036392356,-0.036168743,0.011084943,1483.446466,5.429394921,
2023-09-28 12:24:02.250,0.004905534,20.35089547,10.09691453,-0.035586467,-0.035367806,0.011070696,1483.443205,5.383034237,
2023-09-28 12:24:02.313,0.00446817,20.35208206,10.09743499,-0.035066015,-0.034850552,0.010930067,1483.446658,4.902975228,
2023-09-28 12:24:02.375,0.004284717,20.35427149,10.09696828,-0.035532724,-0.035314393,0.010873017,1483.453241,4.701453937,
2023-09-28 12:24:02.438,0.005695556,20.3571435,10.09681928,-0.035681722,-0.035462475,0.011337424,1483.462516,6.249137566,
2023-09-28 12:24:02.500,0.004764404,20.36036733,10.09716141,-0.035339587,-0.035122443,0.011027967,1483.471962,5.227128584,
2023-09-28 12:24:02.563,0.00459978,20.36416353,10.09693148,-0.035569524,-0.035350967,0.010976222,1483.48344,5.046114864,
2023-09-28 12:24:02.625,0.003781559,20.36723518,10.09718925,-0.035311745,-0.035094772,0.01072371,1483.492487,4.148230897,
2023-09-28 12:24:02.688,0.005441535,20.36835359,10.09666585,-0.035835153,-0.035614964,0.011254822,1483.496499,5.969024019,
2023-09-28 12:24:02.750,0.005507374,20.36646333,10.09706403,-0.035436966,-0.035219223,0.011276453,1483.490785,6.041484449,
2023-09-28 12:24:02.813,0.004472903,20.36405852,10.09708892,-0.03541208,-0.03519449,0.010935728,1483.483076,4.906937224,
2023-09-28 12:24:02.875,0.003960298,20.36082413,10.09688452,-0.035616484,-0.035397638,0.010775264,1483.473051,4.344885416,
2023-09-28 12:24:02.938,0.00452454,20.35880267,10.09731913,-0.035181865,-0.03496569,0.010950327,1483.467116,4.964131217,
2023-09-28 12:24:03.000,0.004148399,20.35770531,10.09748637,-0.035014631,-0.034799483,0.010831826,1483.463644,4.551550146,
2023-09-28 12:24:03.063,0.004891464,20.35426624,10.09789158,-0.034609424,-0.034396766,0.011067243,1483.453468,5.367214616,
2023-09-28 12:24:03.125,0.00494307,20.34661645,10.09820661,-0.034294392,-0.03408367,0.011081538,1483.430224,5.42471074,
2023-09-28 12:24:03.188,0.004938363,20.33877263,10.09739823,-0.035102774,-0.034887085,0.01107732,1483.406345,5.420435617,
2023-09-28 12:24:03.250,0.004571583,20.33532332,10.09759247,-0.034908529,-0.034694034,0.010957222,1483.395713,5.018214257,
2023-09-28 12:24:03.313,0.00546051,20.33363806,10.09773186,-0.034769136,-0.034555497,0.011249655,1483.39093,5.994198959,
2023-09-28 12:24:03.375,0.004943154,20.33510807,10.09683386,-0.035667139,-0.035447982,0.011077644,1483.395187,5.426112113,
2023-09-28 12:24:03.438,0.004919611,20.33778036,10.09659884,-0.035902155,-0.035681555,0.011070832,1483.403305,5.399966267,
2023-09-28 12:24:03.500,0.005540343,20.34091995,10.09726645,-0.035234552,-0.035018053,0.011279142,1483.413112,6.080906747,
2023-09-28 12:24:03.563,0.004190666,20.33959166,10.09740824,-0.035092758,-0.03487713,0.010838553,1483.408558,4.599671346,
2023-09-28 12:24:03.625,0.004247183,20.33603733,10.09719996,-0.035301042,-0.035084134,0.010854901,1483.39776,4.662051521,
2023-09-28 12:24:03.688,0.004181292,20.33623159,10.09691018,-0.035590818,-0.03537213,0.010834462,1483.398322,4.58970546,
2023-09-28 12:24:03.750,0.004703253,20.33747061,10.09664215,-0.035858849,-0.035638514,0.01100031,1483.402281,5.162516331,
2023-09-28 12:24:03.813,0.005117184,20.35086922,10.09637948,-0.036121522,-0.035899574,0.011140421,1483.443198,5.615288733,
2023-09-28 12:24:03.875,0.004881991,20.37360964,10.09690261,-0.035598392,-0.035379657,0.011070751,1483.512264,5.354649726,
2023-09-28 12:24:03.938,0.005422757,20.38829146,10.09600091,-0.036500088,-0.036275813,0.011255141,1483.557081,5.945941218,
2023-09-28 12:24:04.000,0.005244115,20.38359171,10.09556362,-0.036937385,-0.036710423,0.011193675,1483.542722,5.750630413,
2023-09-28 12:24:04.063,0.005817768,20.36928297,10.09602275,-0.03647825,-0.036254109,0.011383342,1483.499464,6.381604421,
2023-09-28 12:24:04.125,0.005018395,20.3490841,10.09497612,-0.037524881,-0.037294309,0.011107152,1483.437706,5.507089352,
2023-09-28 12:24:04.188,0.005051282,20.33695085,10.09512133,-0.037379669,-0.03714999,0.011113889,1483.400808,5.544589563,
2023-09-28 12:24:04.250,0.004623384,20.34135571,10.09471151,-0.037789494,-0.037557296,0.010975918,1483.41404,5.074434144,
2023-09-28 12:24:04.313,0.005531005,20.34289927,10.09465435,-0.037846655,-0.037614106,0.011276629,1483.419087,6.07040479,
2023-09-28 12:24:04.375,0.005897679,20.34398607,10.09485293,-0.037648069,-0.037416741,0.0114026,1483.422543,6.472691079,
2023-09-28 12:24:04.438,0.004863181,20.35008166,10.09488216,-0.037618842,-0.037387693,0.011056574,1483.44068,5.336649566,
2023-09-28 12:24:04.500,0.006593707,20.35179329,10.09432832,-0.038172677,-0.037938125,0.0116493,1483.44657,7.235395725,
2023-09-28 12:24:04.563,0.00619397,20.34641694,10.09440547,-0.038095526,-0.037861448,0.01150647,1483.430052,6.797523281,
2023-09-28 12:24:04.625,0.005596774,20.33895639,10.09354169,-0.038959313,-0.038719927,0.011297685,1483.407098,6.143095688,
2023-09-28 12:24:04.688,0.005408616,20.32991057,10.09414456,-0.038356444,-0.038120763,0.011230876,1483.379507,5.937697417,
2023-09-28 12:24:04.750,0.005371053,20.32186254,10.09469913,-0.03780187,-0.037569597,0.011215519,1483.355005,5.897455427,
2023-09-28 12:24:04.813,0.007110945,20.31693305,10.09368348,-0.038817519,-0.038579004,0.011824234,1483.340695,7.808677706,
2023-09-28 12:24:04.875,0.005714285,20.31299057,10.09353162,-0.03896938,-0.038729933,0.011329263,1483.328112,6.275494769,
2023-09-28 12:24:04.938,0.005568518,20.30980934,10.09364409,-0.038856905,-0.038618149,0.011278386,1483.318368,6.115819544,
2023-09-28 12:24:05.000,0.004712641,20.30693786,10.09373122,-0.038769779,-0.038531558,0.010992836,1483.309293,5.176134995,
2023-09-28 12:24:05.063,0.005037121,20.30533678,10.09317776,-0.039323244,-0.039081622,0.011098475,1483.304532,5.532713778,
2023-09-28 12:24:05.125,0.006363261,20.3046806,10.0937526,-0.038748402,-0.038510313,0.011552556,1483.303075,6.989426132,
2023-09-28 12:24:05.188,0.005474467,20.30499557,10.09380976,-0.038691242,-0.038453503,0.011244827,1483.303675,6.013132665,
