,0
217,-0.251966346431459
218,-0.251966346431459
219,-0.1839413796466829
220,-0.251966346431459
221,-0.251966346431459
222,-0.251966346431459
223,-0.251966346431459
224,-0.3200667470064218
225,-0.251966346431459
226,-0.3200667470064218
227,-0.251966346431459
228,-0.3200667470064218
229,-0.3200667470064218
230,-0.3200667470064218
231,-0.3200667470064218
232,-0.3200667470064218
233,-0.38824305910202384
234,-0.3200667470064218
235,-0.3200667470064218
236,-0.38824305910202384
237,-0.38824305910202384
238,-0.3200667470064218
239,-0.38824305910202384
240,-0.38824305910202384
241,-0.38824305910202384
242,-0.456495763438852
243,-0.38824305910202384
244,-0.456495763438852
245,-0.456495763438852
246,-0.38824305910202384
247,-0.456495763438852
248,-0.456495763438852
249,-0.5248253437567882
250,-0.456495763438852
251,-0.38824305910202384
252,-0.5248253437567882
253,-0.5248253437567882
254,-0.456495763438852
255,-0.456495763438852
256,-0.456495763438852
257,-0.5248253437567882
258,-0.5248253437567882
259,-0.5248253437567882
260,-0.5932322868450228
261,-0.5248253437567882
262,-0.5248253437567882
263,-0.5248253437567882
264,-0.5248253437567882
265,-0.5932322868450228
266,-0.5248253437567882
267,-0.5248253437567882
268,-0.5932322868450228
269,-0.5932322868450228
270,-0.5932322868450228
271,-0.5932322868450228
272,-0.5932322868450228
273,-0.5932322868450228
274,-0.5932322868450228
275,-0.5248253437567882
276,-0.6617170825718404
277,-0.5932322868450228
278,-0.6617170825718404
279,-0.6617170825718404
280,-0.5932322868450228
281,-0.6617170825718404
282,-0.5932322868450228
283,-0.5932322868450228
284,-0.6617170825718404
285,-0.6617170825718404
286,-0.6617170825718404
287,-0.6617170825718404
288,-0.6617170825718404
289,-0.6617170825718404
